"6041","","","","","","","","","","","","","","","","",""
"6042","# sent = 527","","","","","","","","","","","","","","","",""
"6043","","То есть","То есть","CONJ","","","... _То есть_ , суть task","ь","т","с","е","","о","CONJ","То есть","ADV -","ь"
"6044","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6045","","суть","СУТЬ","S f inan gen sg","","","То есть , _суть_ task - based","ь","т","у","с","","","S","СУТЬ","S f inan acc sg","Ь"
"6046","","task","TASK","NONLEX","","","То есть , суть _task_ - based CTFов","k","s","a","t","","","NONLEX","TASK","NONLEX","K"
"6047","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"6048","","based","BASED","NONLEX","","","суть task - _based_ CTFов в том","d","e","s","a","b","","NONLEX","BASED","NONLEX","D"
"6049","","CTFов","CTFОВ","NONLEX","","","task - based _CTFов_ в том ,","в","о","f","t","c","","NONLEX","CTFОВ","NONLEX","В"
"6050","","в","В","PR","","","- based CTFов _в_ том , что","в","","","","","","PR","В","PR","В"
"6051","","том","ТО","SPRO n - loc sg","","","based CTFов в _том_ , что ты","м","о","т","","","","SPRO","ТО","S n - loc sg","О"
"6052","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6053","","что","ЧТО","CONJ","","","в том , _что_ ты - вообще","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"6054","","ты","ТЫ","SPRO sg 2p - nom","","","том , что _ты_ - вообще любого","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"6055","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"6056","","вообще","ВООБЩЕ","ADV -","","","что ты - _вообще_ любого цэтээфа","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -","Е"
"6057","","любого","ЛЮБОЙ","A - gen sg plen m -","","","ты - вообще _любого_ цэтээфа","о","г","о","б","ю","л","A","ЛЮБОЙ","A - gen sg plen m -","Й"
"6058","<distinct form=""","","","","","","","","","","","","","","","",""
"6059","<dist>","цэтээфа","","","","","","","","","","","","","","",""
"6060",""">","","","","","","","","","","","","","","","",""
"6061","","CTF","CTF","NONLEX","","","цэтээфа _CTF_ - в","f","t","c","","","","NONLEX","CTF","NONLEX","F"
"6062","</distinct>","","","","","","","","","","","","","","","",""
"6063","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"6064","","в","В","PR","","","CTF - _в_ том , что","в","","","","","","PR","В","PR","В"
"6065","","том","ТО","SPRO n - loc sg","","","- в _том_ , что ты","м","о","т","","","","SPRO","ТО","S n - loc sg","О"
"6066","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6067","","что","ЧТО","CONJ","","","в том , _что_ ты берешь флаги","о","т","ч","","","","CONJ","ЧТО","CONJ","О"
"6068","","ты","ТЫ","SPRO sg 2p - nom","","","том , что _ты_ берешь флаги и","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"6069","","берешь","БРАТЬ","V ipf praes sg indic - 2p","","",", что ты _берешь_ флаги и отдаешь","ь","ш","е","р","е","б","V","БРАТЬ","V ipf praes sg indic - 2p","Ь"
"6070","","флаги","ФЛАГ","S m inan acc pl","","","что ты берешь _флаги_ и отдаешь их","и","г","а","л","ф","","S","ФЛАГ","S m inan acc pl","Г"
"6071","","и","И","CONJ","","","ты берешь флаги _и_ отдаешь их организаторам","и","","","","","","CONJ","И","CONJ","И"
"6072","","отдаешь","ОТДАВАТЬ","V ipf praes sg indic - 2p","","","берешь флаги и _отдаешь_ их организаторам .","ь","ш","е","а","д","т","V","ОТДАВАТЬ","V ipf praes sg indic - 2p","Ь"
"6073","","их","ОНИ","SPRO pl 3p - acc","","","флаги и отдаешь _их_ организаторам .","х","и","","","","","SPRO","ИХ","A - nonflex - plen - -","И"
"6074","","организаторам","ОРГАНИЗАТОР","S m anim dat pl","","","и отдаешь их _организаторам_ .","м","а","р","о","т","а","S","ОРГАНИЗАТОР","S m anim dat pl","Р"
"6075","",".",".","PUNCT","","","","","","","","","","PUNCT","","",""
"6076","","","","","","","","","","","","","","","","",""
"6077","# sent = 528","","","","","","","","","","","","","","","",""
"6078","","Ну","НУ","PART","","",". _Ну_ , не суть","у","н","","","","","PART","НУ","PART","У"
"6079","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6080","","не","НЕ","PART","","","Ну , _не_ суть , у","е","н","","","","","PART","НЕ","PART","Е"
"6081","","суть","БЫТЬ","S f inan nom sg","","","Ну , не _суть_ , у кого","ь","т","у","с","","","V","БЫТЬ","V ipf praes sg indic - 3p","Ь"
"6082","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6083","","у","У","PR","","","не суть , _у_ кого ты их","у","","","","","","PR","У","PR","У"
"6084","","кого","КТО","SPRO m - gen sg","","","суть , у _кого_ ты их берешь","о","г","о","к","","","S","КТО","S m - gen sg","О"
"6085","","ты","ТЫ","SPRO sg 2p - nom","","",", у кого _ты_ их берешь ,","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"6086","","их","ОНИ","SPRO pl - - acc","","","у кого ты _их_ берешь , эм","х","и","","","","","SPRO","ОНИ","SPRO pl - - acc","И"
"6087","","берешь","БРАТЬ","V ipf praes sg indic - 2p","","","кого ты их _берешь_ , эм ,","ь","ш","е","р","е","б","V","БРАТЬ","V ipf praes sg indic - 2p","Ь"
"6088","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6089","","эм","ЭМ","INTJ","","","их берешь , _эм_ , иногда ты","м","э","","","","","INTJ","ЭМ","INTJ","М"
"6090","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6091","","иногда","ИНОГДА","ADV -","","",", эм , _иногда_ ты берешь флаги","а","д","г","о","н","и","ADV","ИНОГДА","ADV -","А"
"6092","","ты","ТЫ","SPRO sg 2p - nom","","","эм , иногда _ты_ берешь флаги у","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"6093","","берешь","БРАТЬ","V ipf praes sg indic - 2p","","",", иногда ты _берешь_ флаги у организаторов","ь","ш","е","р","е","б","V","БРАТЬ","V ipf praes sg indic - 2p","Ь"
"6094","","флаги","ФЛАГ","S m inan acc pl","","","иногда ты берешь _флаги_ у организаторов и","и","г","а","л","ф","","S","ФЛАГ","S m inan nom pl","Г"
"6095","","у","У","PR","","","ты берешь флаги _у_ организаторов и отдаешь","у","","","","","","PR","У","PR","У"
"6096","","организаторов","ОРГАНИЗАТОР","S m anim gen pl","","","берешь флаги у _организаторов_ и отдаешь их","в","о","р","о","т","а","S","ОРГАНИЗАТОР","S m anim gen pl","Р"
"6097","","и","И","CONJ","","","флаги у организаторов _и_ отдаешь их ор","и","","","","","","CONJ","И","CONJ","И"
"6098","","отдаешь","ОТДАВАТЬ","V ipf praes sg indic - 2p","","","у организаторов и _отдаешь_ их ор ...","ь","ш","е","а","д","т","V","ОТДАВАТЬ","V ipf praes sg indic - 2p","Ь"
"6099","","их","ОНИ","SPRO pl - - acc","","","организаторов и отдаешь _их_ ор ... оганизаторам","х","и","","","","","SPRO","ОНИ","SPRO pl - - acc","И"
"6100","","ор","ОР","NONLEX","","","и отдаешь их _ор_ ... оганизаторам ,","р","о","","","","","NONLEX","ОР","NONLEX","Р"
"6101","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"6102","","оганизаторам","ОГАНИЗАТОР","S m anim dat pl","","","их ор ... _оганизаторам_ , а иног","м","а","р","о","т","а","S","ОГАНИЗАТОР","S m anim dat pl","Р"
"6103","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6104","","а","А","CONJ","","","... оганизаторам , _а_ иног ... иногда","а","","","","","","CONJ","А","CONJ","А"
"6105","","иног","ИНОГДА","ADV -","distort","","оганизаторам , а _иног_ ... иногда ты","г","о","н","и","","","S","ИНОГДА","S m anim nom sg","А"
"6106","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"6107","","иногда","ИНОГДА","ADV -","","","а иног ... _иногда_ ты берешь флаги","а","д","г","о","н","и","ADV","ИНОГДА","ADV -","А"
"6108","","ты","ТЫ","SPRO sg 2p - nom","","","иног ... иногда _ты_ берешь флаги у","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom","Ы"
"6109","","берешь","БРАТЬ","V ipf praes sg indic - 2p","","","... иногда ты _берешь_ флаги у других","ь","ш","е","р","е","б","V","БРАТЬ","V ipf praes sg indic - 2p","Ь"
"6110","","флаги","ФЛАГ","S m inan acc pl","","","иногда ты берешь _флаги_ у других людей","и","г","а","л","ф","","S","ФЛАГ","S m inan nom pl","Г"
"6111","","у","У","PR","","","ты берешь флаги _у_ других людей и","у","","","","","","PR","У","PR","У"
"6112","","других","ДРУГОЙ","A - gen pl plen - -","","","берешь флаги у _других_ людей и отдаешь","х","и","г","у","р","д","A","ДРУГОЙ","A - gen pl plen - -","Й"
"6113","","людей","ЧЕЛОВЕК","S m anim gen pl","","","флаги у других _людей_ и отдаешь их","й","е","д","ю","л","","S","ЧЕЛОВЕК","S m anim gen pl","К"
"6114","","и","И","CONJ","","","у других людей _и_ отдаешь их организаторам","и","","","","","","CONJ","И","CONJ","И"
"6115","","отдаешь","ОТДАВАТЬ","V ipf praes sg indic - 2p","","","других людей и _отдаешь_ их организаторам","ь","ш","е","а","д","т","V","ОТДАВАТЬ","V ipf praes sg indic - 2p","Ь"
"6116","","их","ОНИ","SPRO pl - - acc","","","людей и отдаешь _их_ организаторам","х","и","","","","","SPRO","ОНИ","SPRO pl - - acc","И"
"6117","","организаторам","ОРГАНИЗАТОР","S m anim dat pl","","","и отдаешь их _организаторам_","м","а","р","о","т","а","S","ОРГАНИЗАТОР","S m anim dat pl","Р"
"6118","","","","","","","","","","","","","","","","",""
"6119","# sent = 529","","","","","","","","","","","","","","","",""
"6120","# speaker = B","","","","","","","","","","","","","","","",""
"6121","# sent = 530","","","","","","","","","","","","","","","",""
"6122","","То есть","То есть","CONJ","","","_То есть_ общий концепт такой","ь","т","с","е","","о","CONJ","То есть","ADV -","ь"
"6123","","общий","ОБЩИЙ","A - nom sg plen m -","","","То есть _общий_ концепт такой у","й","и","щ","б","о","","A","ОБЩИЙ","A - nom sg plen m -","Й"
"6124","","концепт","КОНЦЕПТ","S m inan nom sg","","","То есть общий _концепт_ такой у","т","п","е","ц","н","о","S","КОНЦЕПТ","S m inan nom sg","Т"
"6125","","такой","ТАКОЙ","APRO - gen sg plen f -","","","То есть общий концепт _такой_ у цэтээф","й","о","к","а","т","","APRO","ТАКОЙ","A - gen sg plen f -","Й"
"6126","","у","У","PR","","","общий концепт такой _у_ цэтээф","у","","","","","","PR","У","PR","У"
"6127","<distinct form=""","","","","","","","","","","","","","","","",""
"6128","<dist>","цэтээф","","","","","","","","","","","","","","",""
"6129",""">","","","","","","","","","","","","","","","",""
"6130","","CTF","CTF","NONLEX","","","цэтээф _CTF_ ?","f","t","c","","","","NONLEX","CTF","NONLEX","F"
"6131","</distinct>","","","","","","","","","","","","","","","",""
"6132","","?","?","PUNCT","","","","","","","","","","PUNCT","","",""
"6133","","","","","","","","","","","","","","","","",""
"6134","# sent = 531","","","","","","","","","","","","","","","",""
"6135","# speaker = A","","","","","","","","","","","","","","","",""
"6136","# sent = 532","","","","","","","","","","","","","","","",""
"6137","","Да","ДА","CONJ","","","_Да_ , то есть ,","а","д","","","","","CONJ","ДА","CONJ","А"
"6138","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6139","","то есть","то есть","CONJ","","","Да , _то есть_ , цэтээф","ь","т","с","е","","о","CONJ","то есть","ADV -","ь"
"6140","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6141","<distinct form=""","","","","","","","","","","","","","","","",""
"6142","<dist>","цэтээф","","","","","","","","","","","","","","",""
"6143",""">","","","","","","","","","","","","","","","",""
"6144","","CTF","CTF","NONLEX","","","цэтээф _CTF_ ,","f","t","c","","","","NONLEX","CTF","NONLEX","F"
"6145","</distinct>","","","","","","","","","","","","","","","",""
"6146","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6147","<distinct form=""","","","","","","","","","","","","","","","",""
"6148","<dist>","каптур","","","","","","","","","","","","","","",""
"6149","<dist>","дэ","","","","","","","","","","","","","","",""
"6150","<dist>","флэг","","","","","","","","","","","","","","",""
"6151",""">","","","","","","","","","","","","","","","",""
"6152","","capture","CAPTURE","NONLEX","","","дэ флэг _capture_ the flag","e","r","u","t","p","a","NONLEX","CAPTURE","NONLEX","E"
"6153","","the","THE","NONLEX","","","флэг capture _the_ flag ,","e","h","t","","","","NONLEX","THE","NONLEX","E"
"6154","","flag","FLAG","NONLEX","","","capture the _flag_ , как бы","g","a","l","f","","","NONLEX","FLAG","NONLEX","G"
"6155","</distinct>","","","","","","","","","","","","","","","",""
"6156","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6157","","как бы","как бы","PART","","","flag , _как бы_ , там в","ы","б","","к","а","к","PART","как бы","ADV -","ы"
"6158","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6159","","там","ТАМ","ADV -","","",", как бы , _там_ в самом названии","м","а","т","","","","ADV","ТАМ","ADV -","М"
"6160","","в","В","PR","","","как бы , там _в_ самом названии флаги","в","","","","","","PR","В","PR","В"
"6161","","самом","САМЫЙ","A - loc sg plen n -","","",", там в _самом_ названии флаги есть","м","о","м","а","с","","A","САМЫЙ","A - loc sg plen n -","Й"
"6162","","названии","НАЗВАНИЕ","S n inan loc sg","","","там в самом _названии_ флаги есть ,","и","и","н","а","в","з","S","НАЗВАНИЕ","S n inan loc sg","Е"
"6163","","флаги","ФЛАГ","S m inan nom pl","","","в самом названии _флаги_ есть , ха-ха","и","г","а","л","ф","","S","ФЛАГ","S m inan nom pl","Г"
"6164","","есть","БЫТЬ","V ipf praes sg indic - 3p","","","самом названии флаги _есть_ , ха-ха -","ь","т","с","е","","","V","БЫТЬ","V ipf praes sg indic - 3p","Ь"
"6165","",",",",","PUNCT","","","","","","","","","","PUNCT","","",""
"6166","","ха-ха","ХА-ХА","INTJ","","","флаги есть , _ха-ха_ - ха ...","а","х","-","а","х","","INTJ","ХА-ХА","INTJ","А"
"6167","","-","-","PUNCT","","","","","","","","","","PUNCT","","",""
"6168","","ха","ХА","INTJ","","",", ха-ха - _ха_ ...","а","х","","","","","INTJ","ХА","INTJ","А"
"6169","","...","...","PUNCT","","","","","","","","","","PUNCT","","",""
"6170","","","","","","","","","","","","","","","","",""
